Linux 4.15.0-96-generic (team25-hw6) 	04/25/20 	_x86_64_	(48 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:30:55    64055      4870    0.00   16.00  100.00    0.00    7.77    21     17.00      0.00 59554040 33594664  17.09      0.00     60.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:00    64055      4870   10.00   21.00  100.00    0.00   12.73    23    603.00      0.00 59816312 33595056  17.09      0.00     96.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:01    64055      4870    0.00   25.00  100.00    0.00   17.30    23    167.00      0.00 59816312 33595056  17.09      0.00     96.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:02    64055      4870    0.00  100.00  100.00    0.00   27.19    31     98.00      0.00 59816312 33595056  17.09    504.00 305956.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:03    64055      4870    2.00   48.00  100.00    0.00   26.13    31    353.00      0.00 59816312 33595056  17.09    628.00  29064.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:04    64055      4870    5.00   31.00  100.00    0.00   24.32    31    180.00      0.00 59816312 33595056  17.09   1276.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:05    64055      4870    0.00    7.00  100.00    0.00   14.13    31     12.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:06    64055      4870    4.00    0.00  100.00    0.00   15.04    31     63.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:07    64055      4870   11.00   12.00  100.00    0.00   11.76    31     92.00      0.00 59816312 33595056  17.09      0.00     96.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:08    64055      4870    6.00  100.00  100.00    0.00   18.37    22   1252.00      0.00 59816312 33595056  17.09      0.00 402420.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:09    64055      4870    9.00   23.00  100.00    0.00   24.50    33   4682.00      0.00 59816312 33595056  17.09      0.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:10    64055      4870    0.00   18.00  100.00    0.00   25.37    33    141.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:11    64055      4870    4.00   19.00  100.00    0.00   28.31    41    317.00      0.00 59816312 33595056  17.09    568.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:12    64055      4870    2.00   24.00  100.00    0.00   16.46    43    274.00      0.00 59816312 33595056  17.09    516.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:13    64055      4870    0.00  100.00  100.00    0.00   18.66     4   3390.00      0.00 59816312 33595056  17.09      0.00 335940.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:14    64055      4870    0.00   32.00  100.00    0.00   16.08     4   2828.00      0.00 59816312 33595056  17.09     48.00     32.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:15    64055      4870    5.00   22.00  100.00    0.00   12.11    45    774.00      0.00 59816312 33595056  17.09      0.00    160.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:16    64055      4870    0.00   18.00  100.00    0.00   19.70    31    923.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:17    64055      4870    1.00   17.00  100.00    0.00   24.85    33   1733.00      0.00 59816312 33595056  17.09    296.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:18    64055      4870    6.00   25.00  100.00    0.00   26.33    17   2053.00      0.00 59816312 33595056  17.09    256.00  12212.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:19    64055      4870    8.00   82.00  100.00    0.00   25.19    23  30778.00      0.00 59816312 33595056  17.09    756.00  55376.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:20    64055      4870    5.00   34.00  100.00    0.00   15.16     3  10313.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:21    64055      4870    0.00   16.00  100.00    0.00   14.81     3   4138.00      0.00 59816312 33595056  17.09      0.00     32.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:22    64055      4870    9.00    5.00  100.00    0.00   15.15    28   1201.00      0.00 59816312 33595056  17.09      0.00     64.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:23    64055      4870    3.00   23.00  100.00    0.00   17.36    37   1950.00      0.00 59816312 33595056  17.09      0.00    452.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:24    64055      4870    1.00  100.00  100.00    0.00   31.31    23   4576.00      0.00 59816312 33595056  17.09      0.00 401500.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:25    64055      4870    1.00   16.00  100.00    0.00   24.92    16   1528.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:26    64055      4870    1.00   76.00  100.00    1.00   26.15    28  61299.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:27    64055      4870    9.00   15.00  100.00    0.00   15.03     9  13789.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:28    64055      4870    0.00   32.00  100.00    0.00   15.37     9   4085.00      0.00 59816312 33595056  17.09      0.00    372.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:29    64055      4870    6.00  100.00  100.00    0.00   19.43    15   5277.00      0.00 59816312 33595056  17.09      0.00 395216.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:30    64055      4870    0.00  100.00  100.00    0.00   29.76     2   7629.00      0.00 59816312 33595056  17.09      0.00 857644.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:31    64055      4870    5.00  100.00  100.00    0.00   34.12    34   3917.00      0.00 59816312 33595056  17.09      0.00 949400.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:32    64055      4870    0.00  100.00  100.00    0.00   28.43    12   2002.00      0.00 59816312 33595056  17.09      0.00 479868.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:33    64055      4870   10.00   13.00  100.00    0.00   24.32     5   1013.00      0.00 59816312 33595056  17.09      0.00    552.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:34    64055      4870    2.00   37.00  100.00    0.00   23.50    38   4602.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:35    64055      4870    5.00   67.00  100.00    1.00   20.72    38  55193.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:36    64055      4870    0.00   25.00  100.00    0.00   14.74     2  14988.00      0.00 59816312 33595056  17.09      0.00     32.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:37    64055      4870    6.00   44.00  100.00    0.00   17.66     2   1609.00      0.00 59816312 33595056  17.09      0.00  61152.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:38    64055      4870    0.00   18.00  100.00    0.00   17.34     5    556.00      0.00 59816312 33595056  17.09      0.00    384.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:39    64055      4870   14.00   15.00  100.00    0.00   21.78    11   2707.00      0.00 59816312 33595056  17.09      0.00     32.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:40    64055      4870    0.00   31.00  100.00    0.00   23.55     4   3141.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:41    64055      4870    0.00    5.00  100.00    0.00   22.00    20   1290.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:42    64055      4870    7.00   27.00  100.00    0.00   24.10    38  17873.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:43    64055      4870    0.00   10.00  100.00    0.00   13.57    38   2708.00      0.00 59816312 33595056  17.09      0.00    340.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:44    64055      4870    0.00  100.00  100.00    0.00   22.11    13   2937.00      0.00 59816312 33595056  17.09      0.00 323800.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:45    64055      4870    0.00   62.00  100.00    0.00   20.67    33   4163.00      0.00 59816312 33595056  17.09      0.00  66880.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:46    64055      4870    0.00  100.00  100.00    0.00   25.82    39   4744.00      0.00 59816312 33595056  17.09      0.00 239600.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:47    64055      4870   14.00  100.00  100.00    0.00   27.76    35  10186.00      0.00 59816312 33595056  17.09      0.00 284892.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:48    64055      4870    5.00   18.00  100.00    0.00   23.35    11   8443.00      0.00 59816312 33595056  17.09      0.00    448.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:49    64055      4870    4.00   32.00  100.00    0.00   21.08     4  13360.00      0.00 59816312 33595056  17.09     20.00  12796.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:50    64055      4870    0.00  100.00  100.00    0.00   18.14    44   5555.00      0.00 59816312 33595056  17.09      0.00 173084.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:51    64055      4870    0.00  100.00  100.00    0.00   29.00    43   3729.00      0.00 59816312 33595056  17.09      0.00 1074020.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:36:52    64055      4870    0.00  100.00  100.00    0.00   26.24    26   1504.00      0.00 59816312 33595056  17.09      0.00 500380.00      0.00       0  qemu-system-x86
