Linux 4.15.0-96-generic (team25-hw6) 	04/25/20 	_x86_64_	(48 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:00    64055      4870   19.00   44.00  100.00    0.00    4.67    18   6285.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:01    64055      4870   14.00  100.00  100.00    1.00    6.90     4  11484.00      0.00 59799920 33595088  17.09      0.00 305232.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:02    64055      4870   19.00  100.00  100.00    0.00   10.36    46  14109.00      0.00 59799920 33595088  17.09     68.00 396852.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:03    64055      4870   12.00   55.00  100.00    0.00    4.96     4   8973.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:04    64055      4870   17.00   57.00  100.00    0.00    4.70    43   7909.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:05    64055      4870   13.00   60.00  100.00    0.00    4.86    16   9530.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:06    64055      4870   12.00   58.00  100.00    0.00    4.80    20  10997.00      0.00 59799920 33595088  17.09      8.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:07    64055      4870   12.00  100.00  100.00    0.00    8.78     4  10332.00      0.00 59799920 33595088  17.09      0.00 544360.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:08    64055      4870   16.00  100.00  100.00    0.00   15.09    45  13114.00      0.00 59799920 33595088  17.09     28.00 1103484.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:09    64055      4870    3.00  100.00  100.00    0.00   18.02    45   9934.00      0.00 59799920 33595088  17.09     48.00 796484.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:10    64055      4870   13.00  100.00  100.00    0.00   16.96    24   1882.00      0.00 59799920 33595088  17.09     48.00 788400.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:11    64055      4870   10.00  100.00  100.00    0.00   19.87    30   5240.00      0.00 59799920 33595088  17.09     24.00 806744.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:12    64055      4870   10.00  100.00  100.00    1.00   10.59    31   7635.00      0.00 59799920 33595088  17.09     24.00 344012.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:13    64055      4870   16.00   65.00  100.00    0.00    5.03    25  11010.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:14    64055      4870   13.00   52.00  100.00    0.00    5.15    22  12173.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:15    64055      4870    2.00   26.00   41.00    0.00    1.45    35   1635.00      0.00 59799920 33595088  17.09      4.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:16    64055      4870    1.00   25.00    7.00    0.00    0.69    35      8.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:17    64055      4870    4.00   20.00   14.00    0.00    0.80    35     75.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:18    64055      4870    7.00   26.00   54.00    0.00    1.82    23   2196.00      0.00 59799920 33595088  17.09      4.00  39680.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:19    64055      4870    0.00  100.00  100.00    0.00   18.86    44  10657.00      0.00 59799920 33595088  17.09    140.00 814420.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:20    64055      4870    2.00  100.00  100.00    0.00   22.62    30  10180.00      0.00 59799920 33595088  17.09      0.00 1000152.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:21    64055      4870   11.00  100.00  100.00    0.00   13.85     9   8284.00      0.00 59799920 33595088  17.09      8.00 755740.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:22    64055      4870    0.00  100.00  100.00    0.00    9.86    40   8339.00      0.00 59799920 33595088  17.09      0.00 431408.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:23    64055      4870    8.00  100.00  100.00    0.00   17.28    41   6760.00      0.00 59799920 33595088  17.09      4.00 1050424.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:24    64055      4870    0.00  100.00   98.00    0.00    6.16    32   2953.00      0.00 59799920 33595088  17.09      0.00 232528.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:25    64055      4870    5.00   13.00   14.00    0.00    0.67    32      3.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:26    64055      4870    0.00   19.00   15.00    0.00    0.63    32      7.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:27    64055      4870    4.00   11.00    5.00    0.00    0.42    32      5.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:28    64055      4870    0.00   20.00   15.00    0.00    0.63    32     15.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:29    64055      4870    5.00   11.00   14.00    0.00    0.63    32      6.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:30    64055      4870    1.00   12.00    4.00    0.00    0.36    32     13.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:31    64055      4870    4.00   11.00   15.00    0.00    0.63    32      8.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:32    64055      4870    0.00   16.00   14.00    0.00    0.61    32      7.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:33    64055      4870   11.00  100.00   72.00    0.00   17.37    39    658.00      0.00 59799920 33595088  17.09      0.00 765868.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:34    64055      4870    6.00  100.00  100.00    1.00   10.46    19   2063.00      0.00 59799920 33595088  17.09      0.00 448512.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:35    64055      4870   15.00   11.00  100.00    1.00    2.98     6   1605.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:36    64055      4870    9.00   18.00  100.00    1.00    3.03    46   1951.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:37    64055      4870   12.00   16.00  100.00    1.00    3.17    23   2446.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:38    64055      4870   11.00   26.00  100.00    1.00    3.32    23   2196.00      0.00 59799920 33595088  17.09      0.00    108.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:39    64055      4870    8.00   49.00  100.00    0.00    3.70    32    486.00      0.00 59799920 33595088  17.09      0.00  26624.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:40    64055      4870    7.00  100.00  100.00    1.00    9.89    24    942.00      0.00 59799920 33595088  17.09      0.00 331848.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:41    64055      4870    8.00  100.00  100.00    0.00    7.43     6    468.00      0.00 59799920 33595088  17.09      0.00 293536.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:42    64055      4870   15.00   11.00  100.00    1.00    2.92    30     39.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:43    64055      4870    3.00   34.00  100.00    1.00    3.38    15   1949.00      0.00 59799920 33595088  17.09      0.00     48.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:44    64055      4870    1.00   31.00  100.00    0.00    3.05    12   2595.00      0.00 59799920 33595088  17.09      0.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:45    64055      4870   14.00   11.00  100.00    1.00    3.05    15   2789.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:46    64055      4870   14.00   11.00  100.00    1.00    3.03    12   2799.00      0.00 59799920 33595088  17.09      0.00     76.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:47    64055      4870    5.00   22.00  100.00    0.00    2.86    12   2725.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:48    64055      4870    8.00   15.00  100.00    1.00    3.05    12   2707.00      0.00 59799920 33595088  17.09      0.00     28.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:49    64055      4870    9.00   16.00  100.00    0.00    3.11    23   2864.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:50    64055      4870    7.00   19.00  100.00    1.00    2.86    22   1611.00      0.00 59799920 33595088  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:56:51    64055      4870   15.00   17.00  100.00    0.00    3.22    22    353.00      0.00 59799920 33595088  17.09      0.00    472.00      0.00       0  qemu-system-x86
